date,pm25,pm10,no2,so2,co,o3
2020-08-25,25.716,36.535,10.027,4.444,241.843,53.086
2020-08-26,27.697,39.330,7.965,4.074,199.869,54.217
2020-08-27,36.981,51.769,12.124,5.343,241.990,46.888
2020-08-28,43.054,60.172,12.557,5.496,261.477,53.460
2020-08-29,45.317,62.711,14.420,6.343,297.687,57.455
2020-08-30,53.622,74.030,17.889,7.315,347.108,51.702
2020-08-31,53.198,73.983,20.074,7.046,384.573,54.630
2020-09-01,45.242,63.237,21.392,7.243,376.797,38.747
2020-09-02,42.672,59.726,17.851,7.499,364.365,41.232
2020-09-03,52.170,72.390,19.637,8.163,384.217,38.592
2020-09-04,84.791,117.645,16.821,10.304,594.310,42.991
2020-09-05,60.905,84.260,20.076,7.861,403.240,42.678
2020-09-06,36.796,51.719,17.330,7.767,319.377,31.382
2020-09-07,39.542,55.802,17.726,7.707,298.731,31.041
2020-09-08,51.108,71.834,20.265,8.457,380.362,35.563
2020-09-09,61.536,86.368,18.103,7.754,357.879,48.417
2020-09-10,51.559,72.390,17.940,6.990,340.203,36.979
2020-09-11,43.007,60.552,17.868,7.572,314.754,27.230
2020-09-12,44.525,62.631,17.825,7.744,334.564,32.445
2020-09-13,38.784,54.685,15.723,7.392,309.268,30.111
2020-09-14,49.800,69.947,17.443,7.448,314.652,32.738
2020-09-15,36.970,52.090,16.343,7.181,307.631,36.312
2020-09-16,30.402,42.838,12.632,6.057,240.814,40.150
2020-09-17,48.801,68.862,19.635,8.809,372.997,40.003
2020-09-18,77.961,110.055,24.061,11.472,637.812,38.829
2020-09-19,80.902,114.239,25.709,12.033,799.236,49.589
2020-09-20,65.963,93.231,18.710,7.581,663.408,77.130
2020-09-21,33.101,47.497,10.457,5.052,300.120,49.501
2020-09-22,32.224,46.673,10.657,5.483,265.579,46.816
2020-09-23,32.266,46.670,11.221,5.851,231.079,37.004
2020-09-24,35.471,50.691,11.011,5.683,235.655,40.597
2020-09-25,31.723,44.904,9.774,5.348,225.774,45.828
2020-09-26,30.482,43.392,9.560,5.207,228.387,46.826
2020-09-27,47.633,67.288,16.535,8.140,344.921,38.800
2020-09-28,59.408,83.829,21.192,10.960,508.978,42.360
2020-09-29,86.914,122.812,22.444,12.832,737.422,44.734
2020-09-30,76.583,108.198,20.171,10.724,627.169,51.630
2020-10-01,88.924,125.564,23.334,13.256,706.198,38.483
2020-10-02,93.953,132.547,26.826,13.923,860.068,32.975
2020-10-03,95.358,134.583,25.848,13.553,890.270,55.085
2020-10-04,72.657,102.422,17.495,11.271,623.280,51.679
2020-10-05,65.873,92.564,19.868,10.187,563.692,46.712
2020-10-06,77.574,108.343,20.049,10.824,546.840,44.749
2020-10-07,90.692,127.063,25.996,14.202,742.079,47.519
2020-10-08,114.148,160.326,22.717,16.272,1007.368,46.614
2020-10-09,110.039,155.000,27.456,16.142,1058.200,56.446
2020-10-10,105.365,148.558,21.809,13.857,983.671,69.842
2020-10-11,116.591,164.546,24.085,16.247,1034.674,75.984
2020-10-12,128.753,181.766,26.797,15.802,1125.713,79.472
2020-10-13,104.625,147.784,29.304,16.043,1088.896,74.102
2020-10-14,111.035,156.851,28.441,15.543,1142.934,74.224
2020-10-15,96.664,136.575,23.250,15.083,1089.455,78.576
2020-10-16,99.111,140.074,25.197,17.191,1089.522,74.114
2020-10-17,118.955,168.040,22.209,19.125,1301.643,69.830
2020-10-18,84.691,119.691,21.370,13.011,934.688,80.542
2020-10-19,112.421,158.803,30.586,19.239,1149.431,55.011
2020-10-20,113.433,160.343,20.397,17.551,1171.206,74.511
2020-10-21,77.396,109.354,22.424,14.277,766.680,48.686
2020-10-22,59.823,84.241,16.771,9.193,505.887,29.867
2020-10-23,37.093,52.444,11.137,6.371,374.548,34.822
2020-10-24,59.142,83.594,18.947,11.796,593.464,55.272
2020-10-25,121.182,171.167,26.248,19.450,1078.986,50.420
2020-10-26,165.160,233.272,27.914,24.245,1685.605,57.698
2020-10-27,150.549,212.616,31.102,21.394,1587.143,79.342
2020-10-28,134.184,189.565,32.318,23.890,1493.869,64.536
2020-10-29,119.641,169.028,29.276,20.239,1320.488,69.253
2020-10-30,120.056,169.511,33.015,22.718,1289.742,55.537
2020-10-31,99.773,140.988,25.147,16.018,954.633,43.801
2020-11-01,80.152,113.245,21.670,15.553,718.018,37.027
2020-11-02,92.102,130.129,21.914,17.908,798.423,37.026
2020-11-03,108.424,153.129,28.842,20.150,1016.587,47.550
2020-11-04,207.068,291.737,30.544,28.463,1599.594,73.885
2020-11-05,213.780,300.912,35.399,31.898,2032.693,65.244
2020-11-06,190.132,267.692,43.923,27.099,1862.881,62.814
2020-11-07,161.338,227.540,31.739,28.751,1737.155,54.210
2020-11-08,147.509,208.292,28.169,28.466,1614.531,45.123
2020-11-09,143.112,202.127,34.153,28.283,1501.372,42.331
2020-11-10,135.261,191.015,27.250,26.874,1333.062,42.486
2020-11-11,129.277,182.552,33.663,27.207,1307.746,44.516
2020-11-12,149.013,210.459,31.000,30.186,1492.412,53.078
2020-11-13,145.948,206.104,33.245,31.116,1532.250,53.935
2020-11-14,175.120,247.362,36.918,34.950,1798.623,59.447
2020-11-15,181.279,256.057,39.996,38.559,1940.743,61.977
2020-11-16,174.426,246.448,37.845,30.141,1764.452,73.892
2020-11-17,163.938,231.649,31.223,30.634,1491.968,74.764
2020-11-18,196.532,277.602,42.320,35.897,1788.793,53.081
2020-11-19,216.322,305.556,28.632,41.252,2360.182,60.195
2020-11-20,196.986,278.497,41.438,30.372,1786.546,79.596
2020-11-21,186.686,263.731,29.021,29.368,1747.250,58.594
2020-11-22,207.019,292.183,26.937,33.297,1665.376,56.307
2020-11-23,192.141,271.180,35.411,32.747,1864.814,52.720
2020-11-24,204.685,288.976,40.574,34.273,2045.411,53.811
2020-11-25,193.729,273.574,46.102,33.235,2066.602,54.345
2020-11-26,202.325,285.811,42.900,34.155,2220.686,52.972
2020-11-27,121.259,171.340,30.813,22.123,1382.256,76.636
2020-11-28,140.633,198.588,29.596,25.047,1477.334,65.155
2020-11-29,145.707,205.841,35.002,28.810,1506.275,58.689
2020-11-30,201.368,284.294,33.274,34.438,2074.468,53.352
2020-12-01,217.990,307.912,37.592,36.814,2394.050,55.973
2020-12-02,227.174,320.872,36.458,37.914,2546.809,59.381
2020-12-03,229.200,323.830,48.236,36.263,2467.113,57.891
2020-12-04,266.945,377.069,39.599,39.397,2772.404,53.580
2020-12-05,271.883,384.156,34.434,37.975,2940.351,61.783
2020-12-06,275.640,389.323,47.685,38.709,3298.869,60.941
2020-12-07,288.722,407.951,65.746,33.950,2981.094,66.091
2020-12-08,298.742,421.988,38.602,31.728,2977.401,55.870
2020-12-09,233.268,329.367,39.710,30.849,2912.259,55.364
2020-12-10,210.090,296.585,49.697,28.792,2629.728,51.554
2020-12-11,201.276,284.324,58.824,21.870,2106.215,71.274
2020-12-12,190.463,268.967,32.483,23.071,2140.911,67.054
2020-12-13,273.598,386.271,41.235,30.400,3048.602,58.636
2020-12-14,213.005,300.786,55.703,23.883,2548.779,76.436
2020-12-15,192.473,271.842,37.533,21.882,1867.241,67.086
2020-12-16,186.654,263.593,39.837,22.827,1857.290,67.379
2020-12-17,224.007,316.289,34.060,27.054,1914.729,64.927
2020-12-18,215.462,304.231,34.408,26.468,1583.837,55.360
2020-12-19,174.843,246.932,37.896,25.496,1688.856,61.736
2020-12-20,236.390,333.819,43.046,30.568,2209.723,49.667
2020-12-21,213.109,300.993,42.330,29.811,2342.013,51.759
2020-12-22,259.177,366.098,55.530,32.504,2597.910,52.585
2020-12-23,248.614,351.149,41.912,31.772,2710.528,57.225
2020-12-24,216.784,306.182,43.164,28.632,2192.479,57.252
2020-12-25,179.615,253.722,37.636,25.798,1895.186,60.468
2020-12-26,194.487,274.723,36.732,25.803,2120.109,64.447
2020-12-27,240.530,339.703,43.267,28.185,2479.805,59.600
2020-12-28,223.760,316.009,41.042,27.846,2355.350,56.265
2020-12-29,226.305,319.632,40.854,25.626,2255.050,56.330
2020-12-30,171.849,242.710,33.782,24.068,1741.174,49.689
2020-12-31,198.622,280.485,42.691,26.134,1983.504,49.034
2021-01-01,167.419,236.474,42.407,24.515,1862.267,56.517
2021-01-02,171.330,242.004,37.126,24.860,1882.129,59.742
2021-01-03,196.605,277.721,34.643,26.783,2092.960,55.082
2021-01-04,217.479,307.241,47.939,27.591,2231.912,55.715
2021-01-05,215.369,304.207,48.183,27.543,2209.968,56.805
2021-01-06,211.907,299.296,47.653,28.186,2336.879,57.214
2021-01-07,286.233,404.289,53.623,32.036,3135.401,63.405
2021-01-08,231.092,326.447,44.334,25.833,2638.440,71.656
2021-01-09,264.794,374.059,42.405,27.292,2179.408,55.882
2021-01-10,307.169,433.532,41.088,30.621,2727.598,52.596
2021-01-11,323.036,456.000,44.740,29.489,2915.744,54.330
2021-01-12,230.996,326.290,33.267,21.361,2072.117,74.030
2021-01-13,228.447,322.434,37.663,23.881,1860.731,56.338
2021-01-14,230.179,324.944,48.402,25.432,2133.337,52.539
2021-01-15,252.410,356.381,49.184,27.594,2534.347,56.549
2021-01-16,311.850,440.285,42.629,26.650,2756.537,53.966
2021-01-17,265.301,374.442,37.828,25.741,2581.711,52.398
2021-01-18,282.655,398.950,55.065,25.506,2659.470,50.885
2021-01-19,340.116,479.856,42.845,22.794,2791.051,61.381
2021-01-20,237.696,335.253,26.655,19.369,2081.086,73.986
2021-01-21,260.602,367.471,43.992,23.808,2562.476,56.854
2021-01-22,277.173,390.757,43.335,27.051,2709.440,56.633
2021-01-23,306.331,431.988,58.074,28.678,3125.352,59.222
2021-01-24,253.146,357.227,43.617,24.706,2972.406,64.403
2021-01-25,203.475,287.071,46.829,20.963,2031.303,68.320
2021-01-26,205.443,289.174,35.589,19.664,1741.951,67.244
2021-01-27,161.495,227.110,26.429,18.051,1795.682,83.002
2021-01-28,193.992,272.874,27.095,19.733,1769.429,71.780
2021-01-29,184.250,259.501,24.285,19.151,1702.000,71.295
2021-01-30,271.597,382.506,23.493,21.953,2227.946,95.210
2021-01-31,229.393,323.115,38.241,23.726,2159.755,64.070
2021-02-01,222.978,313.970,43.331,23.504,1876.578,59.595
2021-02-02,216.852,305.620,35.648,23.893,1892.043,57.087
2021-02-03,212.401,299.517,37.395,25.190,1877.091,51.090
2021-02-04,199.584,281.672,44.226,25.046,1902.701,52.059
2021-02-05,201.681,284.742,39.531,27.811,2039.947,53.297
2021-02-06,175.048,247.245,36.596,20.356,1683.577,81.045
2021-02-07,162.354,228.561,33.135,22.646,1382.074,60.835
2021-02-08,154.097,216.870,26.911,19.996,1217.082,67.702
2021-02-09,191.332,269.884,46.616,25.671,1707.754,59.276
2021-02-10,210.432,297.108,60.427,28.211,2119.135,65.087
2021-02-11,285.189,402.581,43.647,31.533,2730.651,63.732
2021-02-12,260.019,366.842,43.326,27.033,2402.070,66.324
2021-02-13,222.176,313.187,44.440,24.426,1830.934,62.931
2021-02-14,239.541,337.544,42.785,26.500,2049.846,57.650
2021-02-15,286.001,403.229,31.114,32.270,2901.636,67.347
2021-02-16,270.258,381.066,42.264,28.133,2848.784,76.347
2021-02-17,216.967,305.676,32.841,25.546,2172.712,79.579
2021-02-18,190.770,269.063,36.021,25.019,2186.925,63.180
2021-02-19,185.655,261.993,31.208,24.969,1920.625,60.244
2021-02-20,210.049,296.423,38.418,27.006,2279.225,37.883
2021-02-21,196.997,278.036,38.580,23.777,2016.300,67.253
2021-02-22,193.450,273.075,35.710,24.935,1896.922,63.899
2021-02-23,200.414,282.916,43.660,25.608,2114.136,68.901
2021-02-24,219.857,310.412,42.604,25.556,2460.576,84.866
2021-02-25,191.716,270.566,31.710,21.079,1713.702,98.299
2021-02-26,136.258,192.275,21.755,16.995,1065.875,85.969
2021-02-27,104.098,146.913,21.408,14.518,901.834,81.741
2021-02-28,107.500,152.052,15.560,11.543,737.379,92.132
2021-03-01,127.801,179.995,24.574,15.643,887.927,65.568
2021-03-02,144.934,203.645,31.726,20.912,1211.162,61.451
2021-03-03,137.151,192.773,31.291,19.316,1166.644,75.145
2021-03-04,140.599,197.955,29.471,18.708,1192.963,82.301
2021-03-05,107.556,150.918,18.213,10.498,691.923,87.787
2021-03-06,96.554,134.756,17.852,11.486,556.264,64.721
2021-03-07,133.727,186.886,26.773,15.149,968.506,55.061
2021-03-08,146.897,204.900,26.832,15.265,1041.599,62.821
2021-03-09,122.211,170.574,25.301,12.851,819.694,63.377
2021-03-10,141.409,197.528,27.140,14.879,779.430,57.980
2021-03-11,165.499,232.894,25.800,21.487,1389.602,55.530
2021-03-12,207.275,291.934,43.138,20.409,1759.883,72.034
2021-03-13,125.777,177.050,17.313,13.972,1135.100,117.878
2021-03-14,138.658,195.036,28.779,19.104,1233.222,76.748
2021-03-15,163.240,229.996,34.580,20.195,1680.209,76.535
2021-03-16,170.800,240.628,36.034,21.916,1937.068,89.477
2021-03-17,197.617,277.676,38.739,22.274,2041.524,74.768
2021-03-18,222.111,310.498,35.449,23.144,2095.202,85.964
2021-03-19,221.108,308.084,26.788,22.832,2179.874,80.163
2021-03-20,194.937,270.796,45.026,20.754,1859.584,87.458
2021-03-21,191.178,267.101,32.082,23.380,1786.303,71.779
2021-03-22,174.662,244.375,33.769,19.593,1662.894,94.148
2021-03-23,168.349,236.183,38.635,21.763,1746.174,81.240
2021-03-24,149.068,209.198,31.459,18.113,1350.165,105.272
2021-03-25,122.219,170.914,33.064,19.153,1008.915,65.148
2021-03-26,163.435,227.882,33.837,21.518,1367.852,58.114
2021-03-27,207.738,289.765,37.348,21.230,1957.004,89.965
2021-03-28,200.272,278.524,35.395,19.167,1725.857,96.408
2021-03-29,157.665,217.992,24.679,15.056,1280.543,92.474
2021-03-30,124.693,172.525,16.566,8.200,1032.536,97.646
2021-03-31,102.563,144.740,13.526,8.285,543.629,78.337
2021-04-01,73.532,104.175,9.603,7.192,427.157,93.585
2021-04-02,111.272,157.061,17.211,10.686,544.113,73.852
2021-04-03,148.475,209.039,20.633,16.656,1014.412,68.104
2021-04-04,135.544,189.554,26.793,16.203,1056.000,109.110
2021-04-05,164.978,231.023,27.544,19.809,1464.065,87.606
2021-04-06,225.523,315.352,34.558,18.668,1906.212,88.500
2021-04-07,93.968,130.607,19.975,11.192,798.150,87.069
2021-04-08,74.400,103.769,15.458,9.203,684.234,81.438
2021-04-09,107.823,150.415,21.755,16.271,938.744,60.678
2021-04-10,120.609,168.251,29.091,17.895,983.930,85.095
2021-04-11,119.866,167.458,24.426,15.937,891.945,91.435
2021-04-12,110.804,155.399,27.138,17.063,911.822,99.316
2021-04-13,115.099,161.207,30.012,17.698,1005.134,88.422
2021-04-14,97.739,136.331,27.020,14.613,755.521,79.937
2021-04-15,94.598,131.205,20.600,12.928,573.657,77.296
2021-04-16,106.166,147.698,24.088,14.007,700.399,67.124
2021-04-17,97.869,136.971,26.069,15.897,845.903,67.809
2021-04-18,91.177,128.040,20.638,12.566,596.948,73.617
2021-04-19,72.400,101.704,17.328,11.337,495.269,72.485
2021-04-20,55.153,77.706,13.269,8.210,422.118,87.291
2021-04-21,78.154,109.431,21.112,11.959,621.200,72.331
2021-04-22,102.687,143.477,23.440,14.893,782.841,85.998
2021-04-23,94.213,132.091,22.930,14.696,910.316,81.711
2021-04-24,110.888,155.365,33.752,15.744,1035.537,83.253
2021-04-25,124.634,174.680,38.822,16.359,1131.901,83.409
2021-04-26,88.309,123.146,16.597,11.468,707.873,110.720
2021-04-27,83.149,115.602,18.719,12.173,634.226,96.362
2021-04-28,98.634,137.388,24.645,12.642,728.245,85.386
2021-04-29,109.536,152.840,25.919,12.659,878.834,103.268
2021-04-30,83.523,116.099,20.957,11.263,699.803,95.611
2021-05-01,116.812,161.602,27.510,13.532,789.668,76.564
2021-05-02,103.787,143.405,23.760,10.714,683.708,78.846
2021-05-03,55.824,77.999,22.999,11.183,628.338,84.569
2021-05-04,61.649,86.528,24.935,10.457,698.545,72.519
2021-05-05,101.006,141.318,26.679,11.400,841.039,85.178
2021-05-06,83.767,116.925,28.061,10.387,725.442,73.211
2021-05-07,80.181,112.545,28.050,11.201,736.895,74.249
2021-05-08,90.069,126.654,22.238,11.637,786.199,48.342
2021-05-09,97.702,136.932,19.559,10.882,690.748,64.410
2021-05-10,76.627,107.849,23.823,10.896,625.018,65.256
2021-05-11,55.476,77.882,19.181,8.284,423.739,42.577
2021-05-12,58.862,82.294,22.082,8.078,549.558,58.982
2021-05-13,75.028,105.110,20.536,9.424,636.961,75.745
2021-05-14,52.375,73.544,14.285,7.568,432.255,79.680
2021-05-15,78.591,110.113,18.851,8.546,423.642,66.179
2021-05-16,77.495,109.056,22.999,8.987,484.612,55.818
2021-05-17,67.130,94.962,21.768,9.422,443.671,56.565
2021-05-18,39.792,56.347,13.883,7.576,305.178,60.321
2021-05-19,40.677,57.778,16.362,7.131,292.306,59.122
2021-05-20,43.893,61.977,17.404,7.809,320.781,45.183
2021-05-21,46.651,65.436,15.195,7.239,294.404,50.029
2021-05-22,52.162,73.576,21.414,9.389,452.425,48.449
2021-05-23,74.179,104.345,23.423,9.037,629.052,79.164
2021-05-24,56.316,79.132,23.446,7.983,540.872,90.502
2021-05-25,47.775,67.200,10.453,5.003,314.074,67.839
2021-05-26,46.839,64.727,7.628,4.294,290.155,86.481
2021-05-27,49.076,69.007,9.903,4.791,262.041,61.135
2021-05-28,56.322,78.064,15.616,6.393,319.746,54.803
2021-05-29,72.056,98.427,18.737,7.279,384.590,55.414
2021-05-30,59.971,80.564,13.811,5.963,316.811,67.166
2021-05-31,60.861,81.129,10.678,4.633,262.833,62.777
2021-06-01,46.435,63.910,12.910,5.009,328.947,74.784
2021-06-02,64.648,89.901,16.921,6.878,380.916,72.025
2021-06-03,50.379,69.469,12.346,5.752,300.238,68.992
2021-06-04,59.025,80.699,10.999,5.245,287.297,71.307
2021-06-05,45.088,61.124,11.180,5.171,275.632,71.177
2021-06-06,50.974,69.827,11.177,5.385,322.106,80.680
2021-06-07,51.283,70.906,11.700,5.516,275.224,63.104
2021-06-08,40.871,57.404,13.435,5.717,291.323,58.476
2021-06-09,48.571,67.900,15.689,5.735,308.972,59.868
2021-06-10,45.162,62.955,15.928,5.841,353.484,64.907
2021-06-11,29.165,40.917,15.068,5.334,297.405,54.801
2021-06-12,30.934,44.054,11.642,4.933,254.526,56.783
2021-06-13,30.158,43.206,9.438,4.159,244.456,65.554
2021-06-14,23.832,35.080,7.714,3.794,186.002,61.102
2021-06-15,27.834,39.596,9.080,3.942,232.355,67.146
2021-06-16,34.060,47.396,7.944,3.708,222.302,70.962
2021-06-17,26.662,37.215,10.741,4.388,220.738,67.784
2021-06-18,25.322,36.049,10.475,3.871,196.014,50.833
2021-06-19,34.716,48.400,13.051,4.866,237.182,49.667
2021-06-20,41.660,57.342,13.260,5.189,246.117,51.769
2021-06-21,59.654,81.441,14.706,5.493,313.437,71.308
2021-06-22,43.730,59.991,12.898,5.127,238.180,60.605
2021-06-23,48.376,64.488,10.853,4.651,216.545,57.667
2021-06-24,54.617,72.742,9.267,4.273,199.851,62.223
2021-06-25,47.912,63.590,9.962,4.451,209.441,60.058
2021-06-26,42.237,55.431,9.935,4.435,207.322,58.038
2021-06-27,46.703,60.781,9.941,4.455,191.063,51.230
2021-06-28,34.362,45.358,8.164,4.083,186.421,55.047
2021-06-29,31.071,41.634,10.187,4.339,193.332,46.490
2021-06-30,51.571,68.324,10.164,4.602,235.146,64.799
2021-07-01,42.003,56.827,8.894,3.774,210.033,64.763
2021-07-02,45.343,61.289,12.029,4.940,239.936,56.364
2021-07-03,49.159,66.343,10.765,4.261,214.777,56.107
2021-07-04,38.866,52.038,10.416,4.563,205.844,57.128
2021-07-05,37.641,50.653,12.859,5.002,215.475,48.807
2021-07-06,45.829,61.284,9.989,4.251,194.831,53.467
2021-07-07,35.066,47.100,10.030,4.151,201.347,53.635
2021-07-08,37.080,50.477,12.200,4.831,202.238,43.402
2021-07-09,33.492,46.182,16.736,5.796,273.296,42.153
2021-07-10,44.380,61.153,18.517,6.647,327.568,30.350
2021-07-11,39.769,55.502,16.237,7.212,382.549,36.260
2021-07-12,39.168,54.624,14.057,5.556,317.030,44.171
2021-07-13,26.536,37.736,10.693,4.293,164.992,39.920
2021-07-14,25.558,36.215,12.843,5.086,169.437,37.937
2021-07-15,30.203,42.031,15.805,5.621,193.005,34.495
2021-07-16,26.940,37.327,12.485,5.335,201.402,44.432
2021-07-17,30.467,41.697,14.966,5.407,189.801,30.967
2021-07-18,29.418,40.666,13.879,5.715,202.720,39.812
2021-07-19,25.917,36.396,14.190,5.098,207.454,40.503
2021-07-20,28.088,39.504,17.116,5.607,230.847,30.367
2021-07-21,29.056,41.060,18.167,6.128,251.182,37.477
2021-07-22,22.220,31.507,11.810,4.798,209.619,45.387
2021-07-23,21.929,32.976,7.232,3.084,163.257,44.991
2021-07-24,26.794,38.922,9.602,4.115,177.787,52.835
2021-07-25,31.850,45.250,10.815,4.584,199.705,53.210
2021-07-26,36.284,50.342,17.089,5.841,271.596,53.424
2021-07-27,24.742,34.329,10.355,4.143,245.636,63.151
2021-07-28,24.112,34.021,5.315,2.726,178.125,65.371
2021-07-29,21.755,31.435,6.276,3.009,176.003,53.764
2021-07-30,26.916,38.023,8.133,3.580,195.161,54.007
2021-07-31,58.224,79.920,9.303,4.251,196.838,55.067
2021-08-01,42.440,57.272,11.339,4.392,215.757,50.859
2021-08-02,46.670,62.812,15.033,5.370,251.274,47.867
2021-08-03,39.912,54.449,18.869,6.131,306.783,45.839
2021-08-04,35.943,49.277,17.263,6.161,287.533,48.264
2021-08-05,46.062,63.425,16.343,6.542,341.197,52.579
2021-08-06,50.241,68.769,12.526,5.252,314.819,63.794
2021-08-07,44.277,59.786,12.391,4.923,226.111,55.088
2021-08-08,46.983,63.711,12.652,5.021,220.174,50.996
2021-08-09,49.482,66.878,10.816,4.624,225.861,58.300
2021-08-10,57.859,78.367,11.609,4.833,232.994,54.991
2021-08-11,45.886,62.919,11.124,4.633,223.034,53.436
2021-08-12,49.051,66.746,10.770,4.441,224.531,55.660
2021-08-13,45.921,62.674,10.297,4.216,226.974,56.422
2021-08-14,49.751,68.076,12.137,4.806,229.288,47.682
2021-08-15,42.935,58.575,17.510,6.387,285.155,35.440
2021-08-16,32.804,45.428,14.248,5.076,258.744,33.889
2021-08-17,29.569,41.456,10.120,3.988,202.146,46.406
2021-08-18,27.729,38.778,7.773,3.660,179.542,51.157
2021-08-19,30.245,41.829,10.465,4.375,193.780,40.055
2021-08-20,45.267,61.810,15.451,5.803,251.124,33.740
2021-08-21,38.025,52.654,15.805,5.880,257.132,35.960
2021-08-22,31.093,43.178,10.247,5.061,207.702,44.598
2021-08-23,31.666,44.214,12.179,5.761,230.975,52.240
2021-08-24,56.741,78.248,12.896,6.001,287.432,60.412
2021-08-25,63.449,87.475,13.302,6.085,331.117,63.570
2021-08-26,39.418,54.777,14.588,5.341,293.666,48.764
2021-08-27,39.911,55.846,18.214,6.713,335.082,36.524
2021-08-28,41.951,58.564,16.308,6.321,292.501,36.063
2021-08-29,42.681,59.944,18.569,7.019,331.483,33.761
2021-08-30,48.258,67.941,18.626,7.732,347.135,33.872
2021-08-31,58.052,81.630,18.062,7.734,358.589,38.462
2021-09-01,49.449,69.708,20.284,8.056,361.912,37.636
2021-09-02,50.262,70.955,20.558,8.220,374.511,49.868
2021-09-03,60.684,85.620,14.991,8.713,484.319,44.198
2021-09-04,62.615,88.278,21.172,8.927,468.423,49.907
2021-09-05,66.467,93.706,17.454,7.496,407.296,57.750
2021-09-06,27.040,38.220,13.010,5.524,270.155,44.572
2021-09-07,43.374,61.474,16.245,7.078,313.951,41.172
2021-09-08,45.157,64.034,18.573,7.526,353.621,50.116
2021-09-09,81.144,114.600,21.834,10.687,693.451,43.343
2021-09-10,55.853,78.900,18.252,8.309,641.877,58.610
2021-09-11,53.499,75.530,19.176,9.049,545.518,41.375
2021-09-12,39.383,55.976,13.305,6.099,322.720,46.387
2021-09-13,27.782,39.861,8.524,4.822,235.147,51.946
2021-09-14,35.088,50.066,13.229,6.514,288.244,44.308
2021-09-15,43.253,61.638,17.821,8.049,351.082,44.394
2021-09-16,66.721,94.324,21.884,10.099,500.995,36.522
2021-09-17,53.720,75.902,18.880,7.934,422.929,41.204
2021-09-18,51.621,72.627,19.501,8.118,403.694,37.690
2021-09-19,54.414,74.779,15.344,6.599,337.042,43.612
2021-09-20,56.962,76.191,12.713,6.483,312.272,49.454
2021-09-21,64.180,87.554,21.158,8.982,439.695,31.391
2021-09-22,70.673,98.436,20.227,11.348,593.389,36.911
2021-09-23,74.723,105.169,21.520,11.450,700.196,42.970
2021-09-24,77.760,109.327,19.558,11.879,680.076,46.552
2021-09-25,74.835,105.456,19.847,12.171,706.226,58.183
2021-09-26,78.032,110.101,21.467,11.637,749.583,58.765
2021-09-27,72.995,103.090,20.889,11.877,743.537,52.028
2021-09-28,49.659,70.134,14.557,7.513,429.808,43.040
2021-09-29,55.822,78.662,20.757,9.518,446.775,33.491
2021-09-30,108.268,152.413,18.566,14.354,891.861,38.667
2021-10-01,89.172,125.632,24.133,13.279,721.836,40.106
2021-10-02,70.274,99.254,22.017,11.440,505.139,39.232
2021-10-03,41.976,59.382,14.325,7.938,320.589,42.891
2021-10-04,55.370,78.305,18.198,9.500,428.166,42.523
2021-10-05,98.399,139.049,24.604,14.445,787.670,42.635
2021-10-06,101.542,143.494,25.710,13.795,908.767,62.558
2021-10-07,114.381,161.624,23.377,15.060,1029.521,85.671
2021-10-08,117.334,165.768,24.610,14.269,995.835,96.768
2021-10-09,109.728,155.041,28.648,15.861,1113.071,85.234
2021-10-10,111.761,157.734,24.271,15.661,1299.734,88.129
2021-10-11,92.780,130.662,15.401,12.828,1075.774,92.180
2021-10-12,91.285,128.509,19.692,13.584,962.036,84.814
2021-10-13,100.542,141.882,30.858,17.423,1204.953,68.336
2021-10-14,94.388,133.377,20.999,15.519,1166.128,76.458
2021-10-15,92.229,130.300,19.329,13.667,1025.446,74.622
2021-10-16,76.666,108.307,24.223,14.871,815.592,60.028
2021-10-17,50.852,71.839,18.217,9.539,626.186,53.766
2021-10-18,31.291,44.364,10.417,6.347,338.509,46.880
2021-10-19,49.552,70.031,15.851,8.508,362.651,28.138
2021-10-20,54.987,77.462,16.274,9.498,410.682,33.893
2021-10-21,92.638,130.827,21.945,17.005,891.325,81.553
2021-10-22,154.750,218.214,30.441,20.223,1159.184,58.089
2021-10-23,147.531,207.981,26.005,22.333,1381.893,57.073
2021-10-24,173.465,244.645,20.740,23.833,1688.413,59.051
2021-10-25,180.481,254.704,26.105,24.955,1980.266,62.802
2021-10-26,178.813,252.417,21.145,24.712,1951.958,65.205
2021-10-27,166.217,234.681,19.561,25.495,1913.353,61.998
2021-10-28,135.399,191.224,30.055,21.160,1497.254,56.821
2021-10-29,106.618,150.526,25.343,17.734,1113.097,64.438
2021-10-30,96.349,135.824,18.408,15.877,942.605,82.271
2021-10-31,106.640,149.820,23.246,18.639,932.470,77.061
2021-11-01,158.354,223.076,32.575,26.706,1542.032,56.933
2021-11-02,158.393,223.159,33.260,23.898,1493.005,63.717
2021-11-03,138.406,195.102,27.199,22.591,1266.587,63.124
2021-11-04,145.221,204.674,30.044,24.721,1404.266,64.087
2021-11-05,140.519,198.207,28.165,24.494,1509.598,64.370
2021-11-06,152.705,215.510,29.778,27.138,1629.259,56.880
2021-11-07,157.868,222.892,26.476,29.085,1656.997,52.662
2021-11-08,147.419,208.186,28.940,27.701,1498.916,49.039
2021-11-09,162.468,229.477,29.711,30.901,1670.082,51.559
2021-11-10,181.887,256.912,41.527,32.249,1874.241,58.244
2021-11-11,174.654,246.759,43.642,29.394,1640.199,64.275
