report_month,station_label_as_reported,parameter,parameter_as_reported,statistic_as_reported,value_as_reported,value,unit,is_missing,page_number,table_number,extraction_method,source_url,source_sha256
2017-10,CAMS-1 (Sangshad Bhaban),NO2,NO2 -24 hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),NO2,NO2 -24 hr,Excedance(Days),DNA,,days,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),NO2,NO2 -24 hr,Max,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),NO2,NO2 -24 hr,Min,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),O3,O3 -8 hr,Average,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),O3,O3 -8 hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),O3,O3 -8 hr,Excedance(Hour),DNA,,hours,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),O3,O3 -8 hr,Max,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),O3,O3 -8 hr,Min,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM10,PM10 -24 hr,Average,DNA,,µg /m3,True,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM10,PM10 -24 hr,Data capture(%),DNA,,percent,True,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM10,PM10 -24 hr,Excedance(Days),DNA,,days,True,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM10,PM10 -24 hr,Max,DNA,,µg /m3,True,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM10,PM10 -24 hr,Min,DNA,,µg /m3,True,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM2.5,PM2.5 -24 hr,Average,50.7,50.7,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM2.5,PM2.5 -24 hr,Data capture(%),77,77.0,percent,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM2.5,PM2.5 -24 hr,Excedance(Days),8,8.0,days,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM2.5,PM2.5 -24 hr,Max,117,117.0,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),PM2.5,PM2.5 -24 hr,Min,16.2,16.2,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Average,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Excedance(Days),DNA,,days,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Max,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-1 (Sangshad Bhaban),SO2,SO2 -24 hr,Min,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Average,1.31,1.31,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Data capture(%),76,76.0,percent,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Excedance(Hour),0,0.0,hours,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Max,13.1,13.1,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -1 hr,Min,0.05,0.05,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Average,1.42,1.42,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Data capture(%),69,69.0,percent,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Excedance(Hour),0,0.0,hours,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Max,6.48,6.48,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),CO,CO -8 hr,Min,0.12,0.12,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Average,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Excedance(Days),DNA,,days,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Max,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),NO2,NO2 -24 hr,Min,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Average,6.82,6.82,ppb,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Data capture(%),99,99.0,percent,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Excedance(Hour),0,0.0,hours,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Max,9.12,9.12,ppb,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),O3,O3 -8 hr,Min,4.16,4.16,ppb,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Average,95.8,95.8,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Data capture(%),95,95.0,percent,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Excedance(Days),6,6.0,days,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Max,190,190.0,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM10,PM10 -24 hr,Min,16.1,16.1,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Average,58.6,58.6,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Data capture(%),99,99.0,percent,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Excedance(Days),12,12.0,days,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Max,110,110.0,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),PM2.5,PM2.5 -24 hr,Min,18.1,18.1,µg /m3,False,9,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Average,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Excedance(Days),DNA,,days,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Max,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-2 (BARC/Farmgate),SO2,SO2 -24 hr,Min,DNA,,ppb,True,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -1 hr,Average,1.39,1.39,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -1 hr,Data capture(%),92,92.0,percent,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -1 hr,Excedance(Hour),0,0.0,hours,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -1 hr,Max,3.93,3.93,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -1 hr,Min,0.66,0.66,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -8 hr,Average,1.38,1.38,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -8 hr,Data capture(%),91,91.0,percent,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -8 hr,Excedance(Hour),0,0.0,hours,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
2017-10,CAMS-3 (Darus-Salam),CO,CO -8 hr,Max,3.51,3.51,ppm,False,8,1,pdfplumber_legacy_fixed_schema,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2024/12/3258b74e73c04047a3e277343eaac485.pdf,10f3df43a948b8b985dd028dd32839fb5d0037562fd285906ec6a7381b4b045e
